id	neighbourhood
2151558	Greenpoint
577243	Greenpoint
14203912	Williamsburg
9359064	Bedford-Stuyvesant
10280391	Chelsea
10014417	Chelsea
11587276	
7948395	
7933775	Williamsburg
2543303	Bedford-Stuyvesant
7917251	Lower East Side
13006794	
11718329	Upper West Side
9900494	Carroll Gardens
292800	West Village
4037522	Astoria
315056	Astoria
11325107	
2281142	East Village
4509357	Harlem
749455	Upper West Side
2674267	Upper West Side
314982	East Village
4276762	Hamilton Heights
9227929	Hamilton Heights
9490080	Washington Heights
5557903	Lower East Side
13815447	Fort Greene
713891	Williamsburg
839302	Williamsburg
15126147	
2018951	Williamsburg
1887874	Williamsburg
1821973	Astoria
11325022	Harlem
2084109	Park Slope
1232433	Upper East Side
14184007	East Harlem
14531247	East Harlem
14732889	
9883197	
8055721	Bedford-Stuyvesant
8055778	Bedford-Stuyvesant
8055582	Bedford-Stuyvesant
8055508	Bedford-Stuyvesant
8054651	Bedford-Stuyvesant
7654931	Bedford-Stuyvesant
52757	Greenwood Heights
598612	Greenpoint
183818	Williamsburg
2061811	Upper West Side
9227819	Upper West Side
13291059	Financial District
13044634	
9096720	Harlem
14536728	Williamsburg
14732836	Financial District
783341	Lower East Side
8867253	Upper East Side
134671	Greenwich Village
1236489	Lefferts Garden
1236788	Lefferts Garden
1236705	Lefferts Garden
1232365	Lefferts Garden
1892319	Chelsea
8966869	Chelsea
7611169	East Village
2413244	Williamsburg
7021346	Alphabet City
13400181	Bushwick
316079	Lower East Side
2675385	Bedford-Stuyvesant
4379313	Kips Bay
1382460	Williamsburg
1382494	Williamsburg
840371	Williamsburg
5066502	Washington Heights
12112565	Washington Heights
9773852	Bay Ridge
8311468	Greenpoint
53926	Williamsburg
53899	Harlem
12898987	Park Slope
3199633	Alphabet City
11588250	East Village
9753240	Soho
15258258	Bedford-Stuyvesant
6738594	
6476426	Financial District
11397187	Greenwood Heights
12243598	Greenwood Heights
5690007	
2019977	Fort Greene
15127172	Midtown East
1102471	Upper East Side
12898943	Crown Heights
4641406	Harlem
8776479	Williamsburg
15041931	East Harlem
13486885	Astoria
13685368	Astoria
13467376	
13476334	
13575452	Hell's Kitchen
3330679	Hell's Kitchen
839099	Long Island City
15038568	
8375741	
9424314	Richmond Hill
4772459	East Village
10015340	Williamsburg
6475263	Midtown
1019175	Bushwick
786105	Bushwick
839116	Bushwick
7785952	Upper East Side
5207973	East Village
2149847	Upper West Side
12504542	Prospect Heights
9752005	West Village
10538427	
14077384	
3984821	Bushwick
9096630	Lower East Side
15257024	Midtown East
14077361	
5557684	Bushwick
15256999	Harlem
11719461	Lefferts Garden
11718059	Lefferts Garden
970150	
1101224	Bedford-Stuyvesant
4378016	Upper East Side
13356272	East New York
7436186	Flatbush
11455873	Bushwick
14077322	
1363336	Lower East Side
11586941	Bushwick
9358718	Hell's Kitchen
15060204	Hamilton Heights
15257619	
15256965	
8703355	Midtown
2411866	Carroll Gardens
8732641	Greenpoint
6344052	Williamsburg
3067244	Lefferts Garden
10407271	Bushwick
13815140	Alphabet City
11062629	Midtown East
11063065	Midtown East
12810131	Brooklyn Heights
6212962	Greenwich Village
6737249	Harlem
4377929	East Village
12968740	Astoria
12897616	Upper West Side
14077255	East Village
7919577	Hell's Kitchen
8047942	Hell's Kitchen
11611213	Williamsburg
13815093	Williamsburg
11414970	Gravesend
183609	Morningside Heights
838974	Prospect Heights
3066652	Sea Gate
10041589	Sunnyside
9568140	Sunnyside
13814522	Sunnyside
346527	Lower East Side
15180279	Bushwick
8777936	
7728553	Carroll Gardens
14819796	Carroll Gardens
969463	Williamsburg
8459000	Williamsburg
4901617	Greenwich Village
1100524	Crown Heights
1939857	
13814505	
576227	Hamilton Heights
4901568	Bedford-Stuyvesant
4639451	Greenpoint
14731983	Hamilton Heights
14076631	Prospect Heights
14731989	
8571594	Bedford-Stuyvesant
4439708	Nolita
4482166	
5707546	Nolita
1031302	Williamsburg
8981705	Williamsburg
1231519	Williamsburg
10031574	Williamsburg
10013379	Williamsburg
4935653	Lower East Side
1755806	Lower East Side
13814470	Flatbush
3852988	Greenwood Heights
1755831	Park Slope
4047638	
10060293	East Harlem
10144422	East Harlem
3721904	East Harlem
11324531	Greenpoint
10013355	Lower East Side
14731939	Bedford-Stuyvesant
2935456	Upper West Side
14016202	Alphabet City
12765858	Upper West Side
14814909	Lefferts Garden
8309384	
11979417	Prospect Heights
1100421	Boerum Hill
10144398	Hamilton Heights
15256204	
8964740	Murray Hill
9489008	Astoria
13027960	Flatbush
2346089	Bedford-Stuyvesant
132661	Hell's Kitchen
14469737	Williamsburg
13290092	
1624665	Williamsburg
5134401	Bedford-Stuyvesant
1362512	Williamsburg
13294817	Chinatown
14731877	Midtown
51778	Lefferts Garden
1886820	City Island
8440352	Lower East Side
12966415	Bushwick
10057973	
10406479	Bushwick
7916103	Lefferts Garden
576020	East Village
8440383	Bushwick
2935329	Midtown
4901424	Clinton Hill
9882147	Bedford-Stuyvesant
14600716	
9488878	Upper West Side
12302974	Bedford-Stuyvesant
7205064	Washington Heights
13290006	Washington Heights
10363093	Upper East Side
14469621	
8440295	Chinatown
10213711	Crown Heights
10756521	Crown Heights
2477138	Ozone Park
266492	Park Slope
246134	Crown Heights
13814237	Midtown East
9488860	
13814227	Hamilton Heights
5294546	Upper East Side
182727	Williamsburg
14076357	Williamsburg
182721	Bedford-Stuyvesant
15256000	
4402064	Clinton Hill
4453406	Bedford-Stuyvesant
6867389	Bedford-Stuyvesant
51572	Chelsea
1231273	Hell's Kitchen
14731693	Upper West Side
14731699	Williamsburg
14600625	Williamsburg
998023	West Village
1005558	West Village
9455269	Hell's Kitchen
182649	Williamsburg
10144140	Bushwick
14338437	Ditmars / Steinway
4869988	East Harlem
9619848	
14731643	Sunnyside
10013027	Greenwich Village
15124863	Bedford-Stuyvesant
9488762	Bushwick
2804065	Bushwick
13289834	Lefferts Garden
15041312	
15166420	
15274449	
15059312	
3066191	West Village
11716947	Greenpoint
9095482	Lower East Side
14402223	
14263618	
14731596	
10014783	Morris Heights
6344759	West Village
3985458	East Flatbush
10670128	West Brighton
315421	Chelsea
13291548	Greenpoint
53212	Harlem
13684783	Flatbush
8703319	Lefferts Garden
10887852	
1495022	Soho
14470484	Boerum Hill
9752573	Upper East Side
11325431	
3592179	Midtown
5558242	Park Slope
9490415	Flatbush
9752548	West Village
4509664	West Village
12198560	
13125884	Bedford-Stuyvesant
6115693	Bushwick
7801169	East Village
6475709	Harlem
15126483	
2194038	Fort Greene
6255597	Fort Greene
4263802	Fort Greene
10801094	Fort Greene
51533	Williamsburg
5579147	Park Slope
7915831	Flatbush
3510790	Bedford-Stuyvesant
14731576	
7653685	Harlem
13814049	Kensington
1886512	
13945103	
2803981	Williamsburg
14993680	
15255837	Jackson Heights
6998281	Financial District
1231104	East Village
3852538	Downtown Brooklyn
4629359	Harlem
4820760	Harlem
4638967	Harlem
6649555	West Village
968921	Williamsburg
13551860	Crown Heights
2017517	Columbia Street Waterfront
7851047	East Village
12110057	Nolita
11192547	Crown Heights
14076129	Astoria
14731488	
11695822	Gramercy Park
14731469	East Flatbush
14076114	Upper West Side
6452940	Murray Hill
3852472	Lower East Side
5818551	
1886367	Greenpoint
13289643	Murray Hill
3721380	Sunset Park
4638890	East Village
4901020	Harlem
15255706	Greenwich Village
6645387	Williamsburg
8595450	Williamsburg
14547563	Bushwick
9095319	Bushwick
11323526	Bushwick
968848	Prospect Heights
8702075	East Harlem
1886348	Park Slope
13771115	Chelsea
2017397	Crown Heights
14871736	Boerum Hill
7620592	Park Slope
4110672	Park Slope
9877837	Williamsburg
10253367	Astoria
8636811	Harlem
12630337	Lower East Side
13154617	Astoria
4110645	Bay Ridge
10340745	East Village
2164707	Williamsburg
5683505	Williamsburg
9091373	Clinton Hill
5028135	Greenpoint
14858544	
2537745	Williamsburg
3262855	Flatbush
10155150	Harlem
10155159	Harlem
10139922	Harlem
5159202	Crown Heights
8920794	Lower East Side
5749651	Flatiron District
10008874	Washington Heights
5989087	Chelsea
6076686	Chelsea
8829211	Upper West Side
9341651	Williamsburg
6994200	Bedford-Stuyvesant
13941017	Clinton Hill
3324173	Prospect Heights
5028112	
12368139	
47370	Chelsea
47362	Stuyvesant Heights
1620225	Williamsburg
14789661	
7387391	
14858485	Bedford-Stuyvesant
7649526	
14858481	Greenwood Heights
13416692	
3848431	Hamilton Heights
3061995	Long Island City
12368109	Astoria
8042732	Bedford-Stuyvesant
6867321	
11738831	Upper East Side
9822101	Spuyten Duyvil
9615576	Spuyten Duyvil
14465256	The Rockaways
4503742	Tribeca
14775331	Bedford-Stuyvesant
6863057	Bedford-Stuyvesant
12892364	Midtown
964807	Fort Greene
5010456	Clinton Hill
14788928	Bushwick
14596284	Bushwick
8304809	Crown Heights
9488756	Bedford-Stuyvesant
11843770	Tribeca
79067	Clinton Hill
7256216	
6452251	Harlem
3586203	Park Slope
7911571	Williamsburg
8986308	Gowanus
9615504	Crown Heights
13810048	
14596236	Bushwick
13416582	Upper West Side
3848324	West Village
47199	Upper East Side
9615485	
13154430	Brooklyn Heights
9532435	Williamsburg
702578	Upper West Side
11581548	
14202979	Upper West Side
14596193	Lower East Side
3979360	
4241486	East Village
14202967	Hamilton Heights
6779912	Hell's Kitchen
5027930	Alphabet City
3663423	Bedford-Stuyvesant
3717206	Bedford-Stuyvesant
14334031	Washington Heights
10340705	Harlem
13399051	Lower East Side
5027894	East Harlem
964677	Williamsburg
8173609	Harlem
9615417	Bedford-Stuyvesant
11712550	
10008615	Hamilton Heights
14202911	
8782984	Hell's Kitchen
8410004	Midtown East
5775022	Bushwick
13416463	Morningside Heights
8566780	Bedford-Stuyvesant
3454993	Park Slope
7518202	Hell's Kitchen
5316266	Harlem
7911437	Middle Village
14332446	
3984681	
15256879	Carroll Gardens
14470437	Crown Heights
9489678	Clinton Hill
4688209	Harlem
2979714	Harlem
9096478	Harlem
11848985	Cobble Hill
1101035	Boerum Hill
7261444	Upper West Side
14231239	Upper West Side
14077208	Upper West Side
2804989	Sunnyside
1931136	
7916802	Hell's Kitchen
2936054	
14077176	Astoria
14077177	Alphabet City
15256804	Rego Park
9096381	Bedford-Stuyvesant
13815010	Midtown
8965340	Upper East Side
9751760	Williamsburg
6606040	Nolita
9096383	Crown Heights
8965303	Midtown
2876055	Williamsburg
3067062	Williamsburg
14470323	Marble Hill
4693604	Prospect Heights
2673792	Chelsea
14732462	Hamilton Heights
10407085	Downtown Brooklyn
5557381	City Island
6343837	Fort Greene
11481548	Williamsburg
11481545	Williamsburg
13028519	Williamsburg
707736	Harlem
11324565	Upper East Side
8837432	Hell's Kitchen
7916684	Hell's Kitchen
13218405	
13290635	East Harlem
8861719	Bedford-Stuyvesant
4902025	Bedford-Stuyvesant
9096327	Murray Hill
6212742	
6474867	Williamsburg
52294	Lower East Side
3198065	Williamsburg
7785582	Bushwick
3066976	Greenpoint
9533286	Williamsburg
8047711	Greenpoint
314456	Flatbush
6868055	Lower East Side
13814887	
1887291	Hell's Kitchen
3198018	Park Slope
14601273	Midtown
838669	Chelsea
314442	Flatbush
14076995	Hell's Kitchen
4377781	Tribeca
10013750	Lower East Side
12128193	Hell's Kitchen
8440866	Hell's Kitchen
13137756	Washington Heights
15038302	Harlem
838677	Flatbush
14076971	West Village
445437	Cobble Hill
14120795	
13683734	Harlem
6999056	Harlem
1887239	Upper West Side
4639746	Carroll Gardens
8965101	Cobble Hill
7785451	Clinton Hill
6474699	Crown Heights
4836517	Bedford-Stuyvesant
445377	Williamsburg
14339024	East New York
14339020	Alphabet City
1100753	Washington Heights
838589	Upper East Side
1103021	Hell's Kitchen
1100739	Hell's Kitchen
838586	Williamsburg
8311783	West Village
7308609	Elm Park
314259	Elm Park
576426	Hell's Kitchen
14994355	Ridgewood
9882537	Kips Bay
9489316	Jackson Heights
4115327	Park Slope
8702895	East Village
5557135	Murray Hill
9234788	Washington Heights
10671351	Washington Heights
11586462	Washington Heights
838489	Williamsburg
2979650	Chelsea
838485	East Village
707443	Manhattan
3206224	Bushwick
5840936	
3999735	Bushwick
11455372	Bushwick
13814663	Williamsburg
7916375	Fort Greene
707396	Alphabet City
10537846	Williamsburg
4639585	Lefferts Garden
2149184	Soho
14994292	
7807454	Boerum Hill
12110663	Harlem
12897133	Hell's Kitchen
9751394	Bedford-Stuyvesant
707387	Meiers Corners
2804557	
15191179	Bath Beach
627835	Upper West Side
969533	Upper West Side
14732077	Hell's Kitchen
10537769	Greenpoint
3853079	Upper East Side
11716103	Sunnyside
11324173	
14077328	Lower East Side
14076702	Lower East Side
14071817	Harlem
8211314	Bushwick
8173563	Bushwick
4887473	
8173559	
4765684	Chelsea
14100670	East Harlem
775447	Harlem
702440	Park Slope
12761072	
11581420	Morningside Heights
3554287	Sunset Park
12761059	Hamilton Heights
14202848	Long Island City
12088314	
7894007	
15251408	Lower East Side
7287390	East Village
14858190	Alphabet City
14202826	Bushwick
3979194	
14468225	Chelsea
14464969	Chelsea
7457099	Upper East Side
8173510	Bedford-Stuyvesant
14333895	Bushwick
7256000	Williamsburg
3585974	Lower East Side
4765631	Crown Heights
2537390	Hamilton Heights
13573790	Williamsburg
11982174	Upper East Side
4503472	Park Slope
5806377	
3646212	Williamsburg
4110242	Williamsburg
2743443	Chelsea
3109872	Chelsea
3979164	Bedford-Stuyvesant
15251349	Kips Bay
12367770	Bushwick
5173521	East Harlem
14595984	Lefferts Garden
8173434	Bedford-Stuyvesant
14071699	Murray Hill
8828808	Bushwick
8435582	Harlem
7124850	East Village
440173	East Village
1619756	Corona
7262304	Crown Heights
7216784	Crown Heights
12629865	Bedford-Stuyvesant
12891996	Chelsea
2716645	Williamsburg
14989101	Bedford-Stuyvesant
5682992	Harlem
14202667	Lower East Side
1226480	East Village
2144033	Williamsburg
619471	Bedford-Stuyvesant
794245	Bedford-Stuyvesant
14726946	
2668311	Bay Ridge
12629777	Chinatown
10925844	Bushwick
14202637	
1881846	Midtown East
702213	Williamsburg
6862600	Park Slope
8566525	Hamilton Heights
13154054	Financial District
14163584	
13940449	Crown Heights
9292072	Upper East Side
9484015	Bedford-Stuyvesant
15251161	Greenwich Village
1881801	Williamsburg
13547221	Windsor Terrace
1488586	Fort Greene
1750701	Meiers Corners
16326	Prospect Heights
6731463	Prospect Heights
7085684	
6731445	Upper East Side
14464687	Lefferts Garden
8173232	Upper East Side
8616888	Crown Heights
3202590	Crown Heights
1750679	Crown Heights
1921946	Kips Bay
4813767	Morningside Heights
10270377	Harlem
4241028	Jamaica
8828577	
8173226	Chinatown
13940383	Riverdale
227715	Bedford-Stuyvesant
89621	Bedford-Stuyvesant
46723	Bedford-Stuyvesant
116940	Crown Heights
13281460	Fort Greene
4372104	Upper West Side
13416064	
7859953	Chelsea
6993502	
749362	Carroll Gardens
1228698	Carroll Gardens
1488514	Carroll Gardens
564614	Cobble Hill
7255653	East Village
9073600	Upper East Side
14883697	
14885491	
14859387	
14333550	
14535713	
14202489	
8173170	Hell's Kitchen
8811347	
14071415	Gowanus
14857830	Flatiron District
4372055	Norwood
1619549	Upper East Side
510218	Upper West Side
9614933	Williamsburg
1619538	Murray Hill
10318776	Lower East Side
14340365	Chelsea
14726735	Clinton Hill
62264	Williamsburg
254790	Williamsburg
193333	Williamsburg
291764	Williamsburg
13153856	Williamsburg
3847733	Bushwick
9877055	Williamsburg
9090600	Murray Hill
1820935	Fort Greene
7041968	Harlem
7572534	Hell's Kitchen
7174361	Hell's Kitchen
7255577	Hell's Kitchen
11974165	Midtown
14071323	Boerum Hill
1750527	Clinton Hill
7255568	Harlem
76963	Prospect Heights
570865	Prospect Heights
13940243	Hell's Kitchen
11187722	Hell's Kitchen
8010446	Bushwick
10925563	Upper West Side
13415925	
2519879	Lower East Side
726465	Williamsburg
9876971	Williamsburg
3061221	East Harlem
1881556	Bedford-Stuyvesant
4240861	Bushwick
2515514	Sunset Park
5362041	Harlem
5944801	Harlem
46544	Park Slope
14595545	Bushwick
14202327	Bedford-Stuyvesant
291746	West Village
12367315	Clinton Hill
1095106	Greenpoint
9614785	Sunset Park
8090529	Sunnyside
439750	Williamsburg
8172995	East Harlem
9167889	
3585452	Harlem
15180354	Hell's Kitchen
8566205	Midtown East
2934692	Bedford-Stuyvesant
14187061	Upper West Side
15147340	Upper West Side
13027260	
14731191	Alphabet City
8506745	Clinton Hill
14491976	Clinton Hill
7784365	Astoria
9881516	Chelsea
2279335	Williamsburg
9488285	Bedford-Stuyvesant
9750432	Upper West Side
837503	Bedford-Stuyvesant
7128982	Alphabet City
10729692	
13813647	Sunnyside
10012551	Williamsburg
13156365	Midtown East
9750406	Bushwick
13563835	Williamsburg
13745575	
8963968	Prospect Heights
14993267	Flatbush
837471	Park Slope
13813613	East Harlem
7260012	Bedford-Stuyvesant
8591075	Upper East Side
8973427	Midtown East
11323228	Midtown East
8570705	Tribeca
12240714	
10405711	Williamsburg
182069	East Harlem
15255372	Williamsburg
1930891	East Harlem
10405694	Bushwick
837430	Alphabet City
13682479	
7915327	Chelsea
6168880	
1140837	Bedford-Stuyvesant
9488168	Clinton Hill
182062	Upper West Side
9750308	
2803462	
500886	Bedford-Stuyvesant
444171	Bedford-Stuyvesant
630186	Brooklyn Heights
14731005	Bushwick
2934521	Midtown
9881339	West Village
2410200	Williamsburg
11323125	Washington Heights
13115688	Hamilton Heights
2017012	West Village
1271116	Upper West Side
12176339	Upper West Side
14468845	Lower East Side
9881315	Greenwich Village
181972	Hamilton Heights
15124194	Fort Greene
12109533	Clinton Hill
6792888	Sunnyside
363950	Flatbush
15124174	Greenwich Village
15255254	Greenpoint
13682365	Murray Hill
13289155	Crown Heights
15255237	
11520967	Jackson Heights
14206639	Harlem
4245175	Astoria
181908	West Village
837282	Tribeca
5031569	Fort Greene
1294438	Hell's Kitchen
1885826	Hell's Kitchen
3591107	Lefferts Garden
837256	Upper East Side
10012292	Williamsburg
7128695	Chelsea
14993030	Tribeca
5031539	Hell's Kitchen
12015378	Sunset Park
9750139	Sunset Park
12502633	Gowanus
2934382	Bedford-Stuyvesant
5293662	Clinton Hill
7994086	Corona
10012264	Corona
9881195	Astoria
14819237	Bedford-Stuyvesant
12110777	Hell's Kitchen
575061	Williamsburg
7915083	
13026893	Bedford-Stuyvesant
2016834	Flatbush
7652929	Upper West Side
14797745	Astoria
837164	West Village
